"municipality_name","street_key","street_name","housenumber","easting","northing"
"Stadt Flensburg","00632","Speicherlinie",,"527992833.00","6071172178.00"
"Stadt Flensburg","00219","Glücksburger Straße",,"529419594.00","6071545708.00"
"Stadt Flensburg","00219","Glücksburger Straße",,"529390293.00","6071526599.00"
"Stadt Flensburg","00001","Adelbyer Kirchenweg",,"529350930.00","6071486868.00"
"Stadt Flensburg","00001","Adelbyer Kirchenweg",,"529400427.00","6071451014.00"
"Stadt Flensburg","00001","Adelbyer Kirchenweg",,"529376068.00","6071476124.00"
"Stadt Flensburg","00310","Käte-Lassen-Weg",,"528994594.00","6071295442.00"
"Stadt Flensburg","00310","Käte-Lassen-Weg",,"528968057.00","6071380683.00"
"Stadt Flensburg","00310","Käte-Lassen-Weg",,"528950336.00","6071419855.00"
"Stadt Flensburg","00371","Ludwigstal",,"529050704.00","6071215201.00"
"Stadt Flensburg","00371","Ludwigstal","4","529072068.00","6071197429.00"
"Stadt Flensburg","00062","Bahnhofstraße","30","528188767.00","6070292123.00"
"Stadt Flensburg","00062","Bahnhofstraße","28","528177945.00","6070324777.00"
"Stadt Flensburg","00062","Bahnhofstraße",,"528165733.00","6070356748.00"
"Stadt Flensburg","00651","Waitzstraße",,"528320601.00","6070425091.00"
"Stadt Flensburg","00254","Helenenallee","14","528310908.00","6070432249.00"
"Stadt Flensburg","00254","Helenenallee","5","528281668.00","6070438938.00"
"Stadt Flensburg","00254","Helenenallee","7","528251437.00","6070444981.00"
"Stadt Flensburg","00254","Helenenallee","11","528233988.00","6070418670.00"
"Stadt Flensburg","00254","Helenenallee","13","528217658.00","6070394555.00"
"Stadt Flensburg","00254","Helenenallee",,"528198546.00","6070365477.00"
"Stadt Flensburg","00651","Waitzstraße",,"528325359.00","6070442774.00"
"Stadt Flensburg","00552","Schützenkuhle",,"527928500.00","6070404151.00"
"Stadt Flensburg","00552","Schützenkuhle",,"527953683.00","6070398142.00"
"Stadt Flensburg","00004","Adelbykamp","15","528971631.00","6071027347.00"
"Stadt Flensburg","00004","Adelbykamp","5","528972909.00","6071074375.00"
"Stadt Flensburg","00371","Ludwigstal",,"529094067.00","6071177790.00"
"Stadt Flensburg","00371","Ludwigstal",,"529107928.00","6071150656.00"
"Stadt Flensburg","00371","Ludwigstal","10","529103698.00","6071136201.00"
"Stadt Flensburg","00371","Ludwigstal",,"529071367.00","6071129648.00"
"Stadt Flensburg","00371","Ludwigstal",,"529020738.00","6071119382.00"
"Stadt Flensburg","00371","Ludwigstal","14","529046072.00","6071124513.00"
"Stadt Flensburg","00371","Ludwigstal","14","528990002.00","6071113155.00"
"Stadt Flensburg","00371","Ludwigstal","14","528972841.00","6071118844.00"
"Stadt Flensburg","00436","Neumarkt",,"527977214.00","6070401603.00"
"Stadt Flensburg","00436","Neumarkt",,"527956234.00","6070433223.00"
"Stadt Flensburg","00436","Neumarkt",,"527938048.00","6070428959.00"
"Stadt Flensburg","00421","Munketoft",,"528376518.00","6070217281.00"
"Stadt Flensburg","00167","Fischergasse",,"528362437.00","6070352212.00"
"Stadt Flensburg","00409","Mittelstraße","17","528384664.00","6070347280.00"
"Stadt Flensburg","00651","Waitzstraße","23","528331978.00","6070353090.00"
"Stadt Flensburg","00651","Waitzstraße","23","528337022.00","6070352752.00"
"Stadt Flensburg","00651","Waitzstraße",,"528312449.00","6070251506.00"
"Stadt Flensburg","00375","Lutherplatz",,"527692738.00","6071027958.00"
"Stadt Flensburg","00375","Lutherplatz",,"527746225.00","6071105598.00"
"Stadt Flensburg","00371","Ludwigstal","14","528947249.00","6071112635.00"
"Stadt Flensburg","00371","Ludwigstal","14","528975149.00","6071149003.00"
"Stadt Flensburg","00371","Ludwigstal","14","529002116.00","6071182705.00"
"Stadt Flensburg","00412","Mommsenstraße",,"528771489.00","6071124156.00"
"Stadt Flensburg","00085","Blumenstraße",,"528477069.00","6070441740.00"
"Stadt Flensburg","00438","Niedermai",,"528056145.00","6070387801.00"
"Stadt Flensburg","00438","Niedermai",,"528082050.00","6070409258.00"
"Stadt Flensburg","00438","Niedermai",,"528100913.00","6070425330.00"
"Stadt Flensburg","00436","Neumarkt",,"527999191.00","6070422013.00"
"Stadt Flensburg","00185","Friedrich-Ebert-Str.",,"528025846.00","6070442086.00"
"Stadt Flensburg","00067","Ballestieg",,"528429454.00","6070445241.00"
"Stadt Flensburg","00085","Blumenstraße",,"528429437.00","6070440156.00"
"Stadt Flensburg","00651","Waitzstraße",,"528336837.00","6070498591.00"
"Stadt Flensburg","00651","Waitzstraße","12","528331589.00","6070468055.00"
"Stadt Flensburg","00085","Blumenstraße","7","528344269.00","6070444183.00"
"Stadt Flensburg","00085","Blumenstraße",,"528391025.00","6070442545.00"
"Stadt Flensburg","00651","Waitzstraße",,"528315471.00","6070359609.00"
"Stadt Flensburg","00651","Waitzstraße",,"528317513.00","6070402805.00"
"Stadt Flensburg","00651","Waitzstraße","26","528311593.00","6070271636.00"
"Stadt Flensburg","00651","Waitzstraße","22","528312741.00","6070297118.00"
"Stadt Flensburg","00651","Waitzstraße","18","528313951.00","6070327372.00"
"Stadt Flensburg","00409","Mittelstraße",,"528404211.00","6070405563.00"
"Stadt Flensburg","00596","Teichstraße","32","528417421.00","6070307174.00"
"Stadt Flensburg","00596","Teichstraße","18","528416939.00","6070353953.00"
"Stadt Flensburg","00596","Teichstraße","8","528416516.00","6070395171.00"
"Stadt Flensburg","00409","Mittelstraße","13","528386534.00","6070365930.00"
"Stadt Flensburg","00409","Mittelstraße","5","528388635.00","6070387538.00"
"Stadt Flensburg","00409","Mittelstraße","39","528377956.00","6070272004.00"
"Stadt Flensburg","00409","Mittelstraße","33","528379665.00","6070292262.00"
"Stadt Flensburg","00409","Mittelstraße","29","528381190.00","6070310887.00"
"Stadt Flensburg","00409","Mittelstraße","21","528383025.00","6070330933.00"
"Stadt Flensburg","00651","Waitzstraße",,"528314939.00","6070218661.00"
"Stadt Flensburg","00421","Munketoft","13","528354626.00","6070229155.00"
"Stadt Flensburg","00421","Munketoft",,"528331197.00","6070238619.00"
"Stadt Flensburg","00421","Munketoft",,"528410144.00","6070185498.00"
"Stadt Flensburg","00421","Munketoft","21","528393605.00","6070200799.00"
"Stadt Flensburg","00596","Teichstraße","48","528417935.00","6070208830.00"
"Stadt Flensburg","00596","Teichstraße","44","528417777.00","6070256720.00"
"Stadt Flensburg","00409","Mittelstraße","28","528376008.00","6070252942.00"
"Stadt Flensburg","00409","Mittelstraße","15","528374159.00","6070229974.00"
"Stadt Flensburg","00412","Mommsenstraße",,"528807207.00","6071142079.00"
"Stadt Flensburg","00412","Mommsenstraße",,"528843585.00","6071161626.00"
"Stadt Flensburg","00412","Mommsenstraße",,"528881310.00","6071183361.00"
"Stadt Flensburg","00412","Mommsenstraße",,"528733382.00","6071107984.00"
"Stadt Flensburg","00412","Mommsenstraße",,"528694060.00","6071092727.00"
"Stadt Flensburg","00296","Jürgensgaarder Straße","53","528674753.00","6071079184.00"
"Stadt Flensburg","00296","Jürgensgaarder Straße","53","528678327.00","6071043828.00"
"Stadt Flensburg","00296","Jürgensgaarder Straße","53","528671974.00","6071108017.00"
"Stadt Flensburg","00412","Mommsenstraße",,"528908177.00","6071200694.00"
"Stadt Flensburg","00412","Mommsenstraße",,"528934880.00","6071219148.00"
"Stadt Flensburg","00412","Mommsenstraße","54","528968594.00","6071243973.00"
"Stadt Flensburg","00412","Mommsenstraße","60","529016863.00","6071259282.00"
"Stadt Flensburg","00412","Mommsenstraße","62","529036816.00","6071239558.00"
"Stadt Flensburg","00219","Glücksburger Straße","82","529031712.00","6071210175.00"
"Stadt Flensburg","00149","Erlenweg",,"528453001.00","6071167342.00"
"Stadt Flensburg","00149","Erlenweg",,"528426854.00","6071210718.00"
"Stadt Flensburg","00481","Preußerstraße",,"528529895.00","6071166669.00"
"Stadt Flensburg","00078","Bismarckstraße","48","528548793.00","6071149153.00"
"Stadt Flensburg","00118","Clädenstraße",,"528546400.00","6071054249.00"
"Stadt Flensburg","00078","Bismarckstraße",,"528540173.00","6071058406.00"
"Stadt Flensburg","00078","Bismarckstraße","44","528546325.00","6071119740.00"
"Stadt Flensburg","00078","Bismarckstraße","40","528543355.00","6071087082.00"
"Stadt Flensburg","00078","Bismarckstraße","52","528553516.00","6071179956.00"
"Stadt Flensburg","00078","Bismarckstraße","52a","528561601.00","6071211677.00"
"Stadt Flensburg","00078","Bismarckstraße","52a","528498170.00","6071216632.00"
"Stadt Flensburg","00096","Bremerplatz","3","528528862.00","6071228716.00"
"Stadt Flensburg","00570","St.-Jürgen-Platz",,"528532779.00","6071242138.00"
"Stadt Flensburg","00097","Brixstraße",,"528473088.00","6071229016.00"
"Stadt Flensburg","00097","Brixstraße",,"528484274.00","6071199083.00"
"Stadt Flensburg","00481","Preußerstraße",,"528501438.00","6071172809.00"
"Stadt Flensburg","00078","Bismarckstraße",,"528566981.00","6071246570.00"
"Stadt Flensburg","00078","Bismarckstraße",,"528573798.00","6071242598.00"
"Stadt Flensburg","00078","Bismarckstraße",,"528586177.00","6071247413.00"
"Stadt Flensburg","00078","Bismarckstraße",,"528563305.00","6071255655.00"
"Stadt Flensburg","00078","Bismarckstraße",,"528561515.00","6071252590.00"
"Stadt Flensburg","00078","Bismarckstraße",,"528583722.00","6071243492.00"
"Stadt Flensburg","00505","Rivesellstraße","8","528637782.00","6071186233.00"
"Stadt Flensburg","00505","Rivesellstraße","8","528598474.00","6071184126.00"
"Stadt Flensburg","00505","Rivesellstraße","8","528567313.00","6071194953.00"
"Stadt Flensburg","00296","Jürgensgaarder Straße","53","528655085.00","6071222199.00"
"Stadt Flensburg","00296","Jürgensgaarder Straße","53","528636408.00","6071250334.00"
"Stadt Flensburg","00296","Jürgensgaarder Straße","53","528664413.00","6071190201.00"
"Stadt Flensburg","00296","Jürgensgaarder Straße","53","528669427.00","6071134550.00"
"Stadt Flensburg","00296","Jürgensgaarder Straße","53","528666902.00","6071162374.00"
"Stadt Flensburg","00412","Mommsenstraße","4","528593340.00","6071067139.00"
"Stadt Flensburg","00412","Mommsenstraße","4","528560583.00","6071068298.00"
"Stadt Flensburg","00412","Mommsenstraße","9","528638426.00","6071083969.00"
"Stadt Flensburg","00118","Clädenstraße","4","528558065.00","6071023391.00"
"Stadt Flensburg","00078","Bismarckstraße",,"528541546.00","6071028277.00"
"Stadt Flensburg","00259","Hillig-Water-Gang",,"528500619.00","6070114771.00"
"Stadt Flensburg","00259","Hillig-Water-Gang",,"528539654.00","6070122574.00"
"Stadt Flensburg","00421","Munketoft","23","528423742.00","6070169095.00"
"Stadt Flensburg","00421","Munketoft","31","528468819.00","6070112567.00"
"Stadt Flensburg","00421","Munketoft",,"528446806.00","6070135346.00"
"Stadt Flensburg","00421","Munketoft",,"528561970.00","6070017610.00"
"Stadt Flensburg","00421","Munketoft",,"528544442.00","6070041579.00"
"Stadt Flensburg","00421","Munketoft",,"528524192.00","6070062837.00"
"Stadt Flensburg","00421","Munketoft",,"528503511.00","6070082112.00"
"Stadt Flensburg","00421","Munketoft",,"528483931.00","6070099023.00"
"Stadt Flensburg","00290","Johannisallee",,"528539934.00","6070144046.00"
"Stadt Flensburg","00290","Johannisallee",,"528520555.00","6070182021.00"
"Stadt Flensburg","00290","Johannisallee",,"528503780.00","6070227149.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528542515.00","6070235955.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528794752.00","6070184143.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528788138.00","6070211295.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528782723.00","6070241758.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528901774.00","6070223699.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.","24","528890613.00","6070241950.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528879321.00","6070260509.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528701732.00","6070248724.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528738235.00","6070247013.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528745512.00","6070246969.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528742418.00","6070246357.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528767144.00","6070252888.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528799030.00","6070256402.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528685433.00","6070243284.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528711607.00","6070243278.00"
"Stadt Flensburg","00312","Kanzleistraße",,"528690929.00","6070230191.00"
"Stadt Flensburg","00312","Kanzleistraße",,"528693129.00","6070195688.00"
"Stadt Flensburg","00312","Kanzleistraße",,"528695359.00","6070160734.00"
"Stadt Flensburg","00312","Kanzleistraße",,"528697575.00","6070125886.00"
"Stadt Flensburg","00312","Kanzleistraße",,"528699887.00","6070091742.00"
"Stadt Flensburg","00312","Kanzleistraße",,"528703235.00","6070057015.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528580071.00","6070237660.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528615268.00","6070239539.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528648291.00","6070241302.00"
"Stadt Flensburg","00520","Sandberg",,"528531674.00","6070247836.00"
"Stadt Flensburg","00347","Kantstraße",,"529224106.00","6070250504.00"
"Stadt Flensburg","00583","Stuhrsallee",,"527509297.00","6071167096.00"
"Stadt Flensburg","00583","Stuhrsallee",,"527490228.00","6071178245.00"
"Stadt Flensburg","00583","Stuhrsallee",,"527530407.00","6071218241.00"
"Stadt Flensburg","00263","Holstengang",,"527646824.00","6071259000.00"
"Stadt Flensburg","00086","Böckmannsgang",,"527625846.00","6071246798.00"
"Stadt Flensburg","00498","Reepschlägerbahn","38","527599321.00","6071233552.00"
"Stadt Flensburg","00263","Holstengang","38","527650245.00","6071243870.00"
"Stadt Flensburg","00263","Holstengang","38","527686871.00","6071259099.00"
"Stadt Flensburg","00583","Stuhrsallee",,"527517667.00","6071188390.00"
"Stadt Flensburg","00672","Wrangelstraße",,"527472939.00","6071176255.00"
"Stadt Flensburg","00672","Wrangelstraße",,"527447604.00","6071192526.00"
"Stadt Flensburg","00419","Mühlenstraße",,"527485045.00","6071148473.00"
"Stadt Flensburg","00419","Mühlenstraße",,"527463000.00","6071126822.00"
"Stadt Flensburg","00419","Mühlenstraße",,"527442426.00","6071105768.00"
"Stadt Flensburg","00522","Selckstraße","6","527501929.00","6071205344.00"
"Stadt Flensburg","00522","Selckstraße","2","527513315.00","6071235870.00"
"Stadt Flensburg","00498","Reepschlägerbahn",,"527536688.00","6071242397.00"
"Stadt Flensburg","00498","Reepschlägerbahn",,"527581630.00","6071227492.00"
"Stadt Flensburg","00583","Stuhrsallee",,"527581163.00","6071038404.00"
"Stadt Flensburg","00583","Stuhrsallee",,"527559581.00","6071078485.00"
"Stadt Flensburg","00583","Stuhrsallee",,"527538665.00","6071115689.00"
"Stadt Flensburg","00583","Stuhrsallee",,"527521996.00","6071144920.00"
"Stadt Flensburg","00115","Christiansensgang",,"527676252.00","6071103275.00"
"Stadt Flensburg","00498","Reepschlägerbahn",,"527602669.00","6071191183.00"
"Stadt Flensburg","00498","Reepschlägerbahn",,"527619958.00","6071158355.00"
"Stadt Flensburg","00498","Reepschlägerbahn",,"527634802.00","6071127194.00"
"Stadt Flensburg","00498","Reepschlägerbahn",,"527650609.00","6071086660.00"
"Stadt Flensburg","00498","Reepschlägerbahn",,"527655437.00","6071020578.00"
"Stadt Flensburg","00498","Reepschlägerbahn",,"527668147.00","6071033576.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528921864.00","6070368370.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528814123.00","6070442425.00"
"Stadt Flensburg","00292","Johannisstraße","61","528344569.00","6071149344.00"
"Stadt Flensburg","00123","Am Margarethenhof","22","528324373.00","6071144483.00"
"Stadt Flensburg","00234","Hafendamm",,"528235178.00","6071235060.00"
"Stadt Flensburg","00234","Hafendamm",,"528196815.00","6071193534.00"
"Stadt Flensburg","00234","Hafendamm",,"528190045.00","6071203701.00"
"Stadt Flensburg","00234","Hafendamm",,"528182832.00","6071229395.00"
"Stadt Flensburg","00234","Hafendamm",,"528219102.00","6071247608.00"
"Stadt Flensburg","00234","Hafendamm",,"528199736.00","6071260720.00"
"Stadt Flensburg","00234","Hafendamm",,"528175082.00","6071259206.00"
"Stadt Flensburg","00234","Hafendamm",,"528148042.00","6071174832.00"
"Stadt Flensburg","00632","Speicherlinie",,"528009303.00","6071239584.00"
"Stadt Flensburg","00632","Speicherlinie",,"527941436.00","6071251593.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528921286.00","6070413226.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528928675.00","6070385511.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528936451.00","6070351980.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528935502.00","6070323959.00"
"Stadt Flensburg","00347","Kantstraße",,"529139094.00","6070545122.00"
"Stadt Flensburg","00347","Kantstraße",,"529142132.00","6070502536.00"
"Stadt Flensburg","00347","Kantstraße",,"529159236.00","6070385320.00"
"Stadt Flensburg","00347","Kantstraße",,"529146850.00","6070440130.00"
"Stadt Flensburg","00347","Kantstraße","24","529306847.00","6070239179.00"
"Stadt Flensburg","00347","Kantstraße","32","529346347.00","6070244766.00"
"Stadt Flensburg","00347","Kantstraße","36","529380974.00","6070254751.00"
"Stadt Flensburg","00347","Kantstraße",,"529418871.00","6070261174.00"
"Stadt Flensburg","00103","Bundesstraße",,"529247298.00","6070389679.00"
"Stadt Flensburg","00103","Bundesstraße",,"529287271.00","6070271549.00"
"Stadt Flensburg","00103","Bundesstraße",,"529265449.00","6070323063.00"
"Stadt Flensburg","00347","Kantstraße","25","529205508.00","6070284245.00"
"Stadt Flensburg","00347","Kantstraße",,"529185517.00","6070338122.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528896885.00","6070507484.00"
"Stadt Flensburg","00556","Schulze-Delitzsch-Str.",,"528884937.00","6070543618.00"
